waiting_num,holiday_or_peak_season,journey_month,target,holiday_waiting_interaction
0,1,1,1,0
25,1,1,1,25
0,1,1,1,0
105,1,1,0,105
194,1,1,0,194
76,0,2,1,0
0,0,2,1,0
0,0,2,1,0
137,0,2,0,0
0,0,2,1,0
194,0,2,0,0
0,0,2,1,0
0,0,2,1,0
0,1,2,1,0
0,1,2,1,0
0,1,2,1,0
130,0,2,0,0
0,1,2,1,0
91,1,2,1,91
38,1,2,1,38
0,0,2,1,0
0,0,2,1,0
79,0,2,1,0
52,1,2,1,52
0,1,2,1,0
0,0,2,1,0
108,1,2,0,108
124,0,2,0,0
0,1,2,1,0
0,0,2,1,0
0,1,2,1,0
145,0,2,0,0
0,1,2,0,0
0,0,2,1,0
88,1,3,1,88
0,0,3,1,0
0,1,3,1,0
0,0,3,1,0
57,1,3,1,57
0,1,3,1,0
0,1,3,1,0
0,1,3,1,0
0,0,3,1,0
0,1,3,1,0
74,0,3,1,0
3,0,3,1,0
182,0,3,0,0
0,1,3,1,0
0,1,3,1,0
0,1,3,1,0
2,1,3,1,2
32,0,3,1,0
125,1,3,0,125
0,0,3,1,0
0,1,3,1,0
0,1,3,1,0
0,1,3,1,0
0,1,3,1,0
0,1,3,1,0
0,1,3,1,0
0,0,3,1,0
148,0,3,0,0
0,1,3,1,0
0,1,3,1,0
0,1,3,1,0
0,0,4,1,0
0,0,4,1,0
0,0,4,1,0
0,1,4,1,0
113,0,4,0,0
128,0,4,0,0
0,0,4,1,0
91,1,4,1,91
0,0,4,1,0
0,1,4,1,0
0,1,4,1,0
77,1,4,0,77
0,0,4,1,0
0,1,4,1,0
0,0,4,1,0
0,1,4,1,0
140,0,4,0,0
0,0,4,1,0
0,1,4,1,0
69,0,4,1,0
82,1,4,1,82
150,0,4,0,0
0,1,4,1,0
43,1,4,0,43
0,0,4,1,0
0,0,4,1,0
0,0,4,1,0
0,0,4,1,0
0,0,4,1,0
0,1,4,1,0
0,0,5,1,0
62,1,5,1,62
0,0,5,1,0
0,0,5,1,0
0,1,5,1,0
133,1,5,0,133
0,0,5,1,0
0,0,5,1,0
0,1,5,1,0
0,0,5,1,0
0,1,5,1,0
42,1,5,0,42
0,1,5,1,0
0,0,5,1,0
0,1,5,1,0
0,1,5,0,0
0,0,5,1,0
0,0,5,1,0
173,0,5,0,0
0,1,5,1,0
0,1,5,1,0
0,0,5,1,0
0,0,5,1,0
0,1,5,1,0
97,0,5,1,0
0,0,5,1,0
0,0,5,1,0
0,1,5,1,0
0,1,5,1,0
0,0,5,1,0
0,0,5,1,0
67,1,6,1,67
142,1,6,0,142
0,1,6,1,0
0,0,6,1,0
0,1,6,1,0
0,0,6,1,0
0,0,6,1,0
0,0,6,1,0
82,0,6,0,0
0,0,6,1,0
22,1,6,1,22
63,1,6,0,63
0,1,6,0,0
0,1,6,1,0
104,1,6,0,104
33,1,6,1,33
0,0,6,1,0
0,1,6,0,0
0,0,6,1,0
0,0,6,1,0
29,1,6,1,29
46,1,6,1,46
0,1,6,1,0
0,0,6,1,0
0,0,6,1,0
0,0,6,1,0
146,0,6,0,0
0,0,6,1,0
0,0,6,1,0
124,0,6,0,0
97,1,7,1,97
0,0,7,1,0
0,1,7,1,0
43,1,7,1,43
0,1,7,1,0
98,1,7,0,98
0,1,7,1,0
144,0,7,0,0
60,1,7,1,60
0,0,7,1,0
0,0,7,1,0
0,1,7,1,0
0,1,7,1,0
45,0,7,1,0
0,0,7,1,0
0,1,7,1,0
0,0,7,1,0
76,0,7,1,0
91,1,7,0,91
0,1,7,1,0
0,0,7,1,0
31,0,7,1,0
0,0,7,1,0
0,1,7,1,0
0,1,7,1,0
58,0,7,1,0
0,1,7,1,0
0,0,7,1,0
0,1,7,1,0
0,1,7,1,0
193,0,7,0,0
0,1,8,1,0
0,0,8,1,0
0,0,8,1,0
81,1,8,1,81
0,1,8,1,0
0,1,8,1,0
0,1,8,1,0
0,1,8,1,0
0,0,8,1,0
0,1,8,1,0
0,0,8,1,0
0,1,8,1,0
0,1,8,1,0
150,0,8,0,0
138,0,8,0,0
12,1,8,0,12
0,0,8,1,0
0,0,8,1,0
0,1,8,1,0
0,1,8,1,0
0,0,8,1,0
0,1,8,0,0
0,1,8,1,0
131,1,8,0,131
0,1,8,1,0
0,0,8,1,0
0,0,8,1,0
0,0,8,1,0
135,0,8,0,0
0,1,8,1,0
0,1,8,1,0
0,0,9,1,0
0,0,9,1,0
0,1,9,1,0
0,0,9,1,0
0,1,9,1,0
0,1,9,1,0
121,1,9,0,121
0,0,9,1,0
165,1,9,0,165
0,1,9,1,0
0,1,9,1,0
0,1,9,1,0
158,0,9,0,0
0,1,9,1,0
0,1,9,1,0
0,0,9,1,0
0,0,9,1,0
0,1,9,1,0
22,1,9,1,22
0,0,9,1,0
49,0,9,1,0
0,1,9,1,0
108,0,9,0,0
0,0,9,1,0
6,1,9,0,6
0,1,9,1,0
121,1,9,0,121
0,0,9,1,0
47,1,9,1,47
0,1,9,1,0
0,1,10,1,0
0,0,10,1,0
64,1,10,1,64
0,0,10,1,0
112,1,10,0,112
72,0,10,1,0
0,0,10,1,0
0,0,10,0,0
4,1,10,1,4
0,0,10,1,0
0,1,10,1,0
0,1,10,1,0
0,1,10,1,0
0,1,10,1,0
0,0,10,1,0
66,0,10,1,0
0,1,10,1,0
45,1,10,1,45
49,1,10,1,49
0,0,10,1,0
188,0,10,0,0
197,1,10,0,197
86,1,10,1,86
90,1,10,0,90
0,1,10,1,0
50,1,10,1,50
0,1,10,1,0
0,1,10,1,0
112,0,10,0,0
0,1,10,1,0
0,0,10,1,0
124,1,11,0,124
120,0,11,0,0
0,1,11,1,0
0,0,11,1,0
0,1,11,1,0
0,0,11,1,0
0,1,11,1,0
0,1,11,1,0
0,0,11,1,0
0,0,11,1,0
0,1,11,1,0
0,1,11,1,0
0,1,11,1,0
0,1,11,1,0
0,1,11,1,0
0,0,11,1,0
0,0,11,1,0
170,1,11,0,170
0,0,11,1,0
0,1,11,1,0
0,1,11,1,0
0,1,11,1,0
21,0,11,1,0
0,0,11,1,0
0,1,11,1,0
0,0,11,1,0
0,0,11,1,0
39,0,11,1,0
0,1,11,1,0
0,0,11,1,0
0,0,12,1,0
171,1,12,0,171
135,1,12,0,135
115,1,12,0,115
78,0,12,0,0
0,1,12,1,0
0,0,12,1,0
0,1,12,1,0
48,1,12,1,48
0,0,12,1,0
0,1,12,1,0
143,1,12,0,143
140,1,12,1,140
0,1,12,1,0
160,0,12,0,0
0,0,12,1,0
110,1,12,0,110
187,1,12,0,187
0,1,12,0,0
1,0,12,1,0
121,0,12,0,0
109,0,12,0,0
81,0,12,1,0
51,1,12,1,51
0,1,12,1,0
0,0,12,1,0
77,0,12,1,0
72,0,12,1,0
0,1,12,1,0
0,0,12,1,0
151,1,12,0,151
57,0,1,1,0
0,1,1,1,0
0,0,1,1,0
161,0,1,0,0
0,0,1,1,0
0,1,1,1,0
0,1,1,1,0
0,1,1,1,0
0,1,1,1,0
0,0,1,1,0
52,0,1,1,0
0,0,1,1,0
113,0,1,0,0
63,0,1,1,0
8,0,1,1,0
0,0,1,1,0
0,0,1,1,0
0,1,1,1,0
72,0,1,1,0
0,0,1,1,0
145,1,1,0,145
0,1,1,1,0
123,1,1,0,123
0,1,1,1,0
0,0,1,1,0
128,0,1,0,0
0,1,1,1,0
0,0,1,1,0
172,0,1,0,0
117,1,1,0,117
0,0,1,1,0
0,0,2,1,0
76,1,2,0,76
0,0,2,1,0
0,1,2,1,0
52,1,2,1,52
162,1,2,0,162
0,1,2,1,0
81,1,2,1,81
0,1,2,1,0
0,0,2,1,0
0,1,2,1,0
0,1,2,1,0
103,1,2,1,103
13,0,2,1,0
0,0,2,1,0
0,1,2,0,0
44,1,2,1,44
85,1,2,1,85
0,0,2,1,0
160,1,2,0,160
112,0,2,0,0
125,1,2,0,125
0,0,2,1,0
0,1,2,1,0
0,0,2,1,0
163,1,2,0,163
0,1,2,1,0
9,0,2,1,0
0,1,3,1,0
0,0,3,1,0
0,1,3,1,0
181,0,3,0,0
50,1,3,1,50
0,1,3,1,0
0,0,3,1,0
80,0,3,1,0
18,0,3,1,0
118,0,3,0,0
0,1,3,1,0
0,1,3,1,0
0,1,3,1,0
0,0,3,1,0
18,0,3,1,0
0,1,3,1,0
0,1,3,1,0
0,1,3,1,0
0,1,3,1,0
0,1,3,1,0
0,1,3,1,0
0,1,3,1,0
0,1,3,1,0
0,1,3,1,0
0,0,3,1,0
108,1,3,0,108
0,0,3,1,0
92,1,3,1,92
9,0,3,0,0
0,0,3,1,0
0,0,3,1,0
17,1,4,1,17
0,0,4,1,0
0,0,4,1,0
0,1,4,1,0
160,0,4,0,0
60,1,4,1,60
0,0,4,1,0
0,0,4,1,0
0,0,4,1,0
0,0,4,1,0
96,1,4,1,96
0,0,4,1,0
0,0,4,1,0
165,0,4,0,0
0,1,4,1,0
0,0,4,1,0
0,1,4,1,0
200,0,4,0,0
132,1,4,0,132
191,0,4,0,0
0,0,4,1,0
0,1,4,1,0
60,0,4,1,0
133,1,4,0,133
0,1,4,1,0
198,0,4,0,0
121,1,4,0,121
163,1,4,0,163
30,1,4,1,30
0,0,4,1,0
0,1,5,1,0
0,1,5,1,0
0,1,5,1,0
6,0,5,1,0
72,0,5,1,0
0,1,5,1,0
0,1,5,0,0
0,1,5,1,0
0,0,5,1,0
0,1,5,1,0
0,1,5,1,0
158,1,5,0,158
113,1,5,0,113
28,0,5,1,0
95,1,5,1,95
0,0,5,1,0
104,1,5,0,104
155,0,5,0,0
0,1,5,1,0
0,0,5,1,0
0,0,5,1,0
0,1,5,1,0
132,0,5,0,0
0,0,5,1,0
0,0,5,1,0
132,0,5,0,0
0,0,5,1,0
0,0,5,1,0
0,0,5,1,0
0,0,5,1,0
0,0,5,1,0
0,1,6,1,0
0,0,6,1,0
0,1,6,1,0
0,0,6,1,0
158,0,6,0,0
113,1,6,0,113
0,0,6,1,0
0,1,6,1,0
198,0,6,0,0
0,1,6,1,0
0,0,6,1,0
64,0,6,1,0
0,0,6,1,0
63,0,6,0,0
0,0,6,1,0
0,0,6,1,0
0,0,6,1,0
132,0,6,0,0
39,0,6,1,0
0,1,6,1,0
0,1,6,1,0
4,0,6,1,0
39,1,6,1,39
0,0,6,1,0
0,1,6,1,0
179,1,6,0,179
0,1,6,1,0
114,1,6,0,114
128,0,6,0,0
0,1,6,1,0
0,1,7,1,0
160,1,7,0,160
0,0,7,1,0
0,1,7,1,0
114,1,7,0,114
142,0,7,0,0
0,1,7,1,0
0,0,7,1,0
0,1,7,1,0
0,0,7,1,0
0,0,7,1,0
0,1,7,1,0
0,1,7,1,0
101,1,7,0,101
0,1,7,1,0
0,0,7,1,0
0,1,7,1,0
0,1,7,1,0
95,0,7,1,0
0,0,7,1,0
0,1,7,1,0
0,0,7,1,0
79,1,7,0,79
0,0,7,1,0
0,0,7,1,0
0,1,7,1,0
0,1,7,1,0
0,0,7,1,0
0,1,7,1,0
200,1,7,0,200
0,1,7,0,0
0,1,8,1,0
0,1,8,1,0
0,0,8,1,0
0,1,8,1,0
166,0,8,0,0
107,1,8,0,107
0,0,8,1,0
192,0,8,0,0
0,0,8,1,0
0,1,8,1,0
0,0,8,1,0
0,1,8,1,0
0,1,8,1,0
0,1,8,1,0
178,1,8,0,178
137,1,8,0,137
0,1,8,1,0
0,1,8,1,0
189,1,8,0,189
0,1,8,1,0
0,1,8,1,0
64,0,8,1,0
0,0,8,1,0
52,1,8,1,52
0,0,8,1,0
0,1,8,1,0
0,0,8,1,0
0,0,8,1,0
0,0,8,1,0
156,1,8,0,156
0,0,8,1,0
196,0,9,0,0
0,0,9,1,0
82,1,9,0,82
182,0,9,0,0
0,1,9,1,0
0,1,9,1,0
0,0,9,1,0
0,1,9,1,0
116,0,9,0,0
0,1,9,1,0
0,1,9,1,0
0,0,9,0,0
41,1,9,1,41
124,0,9,0,0
0,0,9,1,0
0,1,9,1,0
0,1,9,1,0
171,0,9,0,0
176,0,9,0,0
0,1,9,1,0
0,0,9,1,0
107,0,9,0,0
0,0,9,1,0
0,0,9,1,0
68,0,9,1,0
0,1,9,1,0
0,0,9,1,0
58,0,9,1,0
0,0,9,1,0
0,0,9,1,0
0,1,10,1,0
0,0,10,0,0
0,0,10,1,0
0,0,10,1,0
0,0,10,1,0
72,1,10,1,72
151,1,10,0,151
10,0,10,1,0
0,0,10,1,0
171,0,10,0,0
0,1,10,1,0
0,0,10,1,0
65,1,10,0,65
0,1,10,0,0
0,0,10,1,0
7,1,10,1,7
7,1,10,1,7
0,1,10,1,0
0,0,10,1,0
0,0,10,1,0
0,1,10,1,0
0,0,10,1,0
70,0,10,1,0
0,0,10,1,0
0,1,10,1,0
0,1,10,1,0
0,1,10,1,0
0,1,10,1,0
69,0,10,1,0
10,1,10,1,10
0,0,10,1,0
0,0,11,1,0
0,1,11,1,0
0,1,11,1,0
180,1,11,0,180
171,1,11,0,171
109,0,11,0,0
0,1,11,1,0
0,0,11,1,0
55,1,11,1,55
0,0,11,1,0
128,0,11,0,0
0,0,11,1,0
0,1,11,1,0
0,0,11,1,0
0,0,11,1,0
0,1,11,0,0
0,1,11,1,0
0,0,11,1,0
118,1,11,0,118
0,1,11,1,0
0,0,11,1,0
0,1,11,1,0
0,1,11,1,0
0,0,11,1,0
0,0,11,1,0
61,0,11,1,0
0,0,11,1,0
0,0,11,1,0
0,0,11,1,0
48,0,11,1,0
0,0,12,1,0
0,1,12,1,0
61,1,12,1,61
131,1,12,0,131
71,0,12,1,0
100,0,12,1,0
0,1,12,1,0
188,1,12,0,188
56,1,12,1,56
0,0,12,1,0
0,1,12,1,0
0,0,12,1,0
197,1,12,0,197
0,0,12,1,0
7,1,12,1,7
0,1,12,1,0
69,0,12,1,0
51,1,12,1,51
0,0,12,1,0
170,0,12,0,0
122,0,12,0,0
0,0,12,1,0
24,0,12,1,0
99,1,12,0,99
0,1,12,1,0
0,0,12,0,0
0,0,12,1,0
33,0,12,1,0
96,1,12,0,96
198,1,12,0,198
103,1,12,0,103
0,1,1,1,0
0,1,1,1,0
0,1,1,1,0
0,1,1,1,0
19,1,1,1,19
0,1,1,1,0
0,0,1,1,0
0,0,1,1,0
0,1,1,1,0
0,1,1,1,0
0,0,1,1,0
0,1,1,1,0
0,0,1,1,0
0,0,1,1,0
0,0,1,1,0
0,0,1,1,0
0,0,1,1,0
0,0,1,1,0
0,0,1,1,0
0,0,1,1,0
39,0,1,1,0
0,0,1,1,0
0,1,1,1,0
0,0,1,1,0
16,0,1,1,0
167,1,1,0,167
0,1,1,1,0
0,1,1,1,0
0,1,1,1,0
0,0,1,1,0
71,0,1,1,0
105,0,2,0,0
79,1,2,1,79
43,1,2,1,43
0,0,2,1,0
0,1,2,1,0
0,1,2,1,0
0,1,2,1,0
128,0,2,0,0
0,1,2,1,0
158,0,2,0,0
0,0,2,1,0
0,1,2,1,0
0,1,2,1,0
0,0,2,1,0
0,0,2,1,0
0,0,2,1,0
96,1,2,0,96
199,1,2,0,199
0,0,2,1,0
0,0,2,1,0
1,1,2,1,1
192,1,2,0,192
186,1,2,0,186
0,1,2,1,0
24,1,2,1,24
0,0,2,1,0
0,0,2,1,0
200,1,2,0,200
0,0,3,1,0
0,1,3,1,0
0,1,3,1,0
0,1,3,1,0
0,0,3,1,0
101,0,3,0,0
0,1,3,1,0
0,1,3,1,0
0,0,3,1,0
11,0,3,1,0
190,1,3,0,190
0,0,3,1,0
0,1,3,1,0
0,1,3,1,0
0,1,3,1,0
0,1,3,1,0
0,1,3,1,0
0,1,3,1,0
0,0,3,1,0
83,1,3,1,83
75,1,3,1,75
0,0,3,1,0
0,0,3,1,0
168,0,3,0,0
0,1,3,1,0
0,0,3,1,0
0,1,3,1,0
0,1,3,1,0
0,0,3,1,0
0,1,3,1,0
85,0,3,1,0
0,1,4,1,0
0,0,4,1,0
0,0,4,1,0
180,1,4,0,180
0,0,4,1,0
126,0,4,1,0
136,1,4,0,136
34,0,4,1,0
0,1,4,1,0
0,1,4,1,0
0,1,4,1,0
0,0,4,1,0
5,0,4,0,0
0,1,4,1,0
0,1,4,1,0
0,1,4,1,0
0,0,4,1,0
0,1,4,1,0
0,1,4,1,0
0,1,4,1,0
0,1,4,1,0
99,0,4,0,0
0,0,4,1,0
0,0,4,1,0
0,1,4,1,0
0,1,4,1,0
0,1,4,1,0
45,0,4,1,0
170,0,4,0,0
0,0,4,1,0
0,0,5,1,0
0,0,5,1,0
0,0,5,1,0
0,1,5,1,0
0,1,5,1,0
0,0,5,1,0
49,1,5,1,49
0,0,5,0,0
0,1,5,1,0
0,1,5,1,0
0,1,5,1,0
0,1,5,1,0
88,1,5,1,88
0,0,5,1,0
0,0,5,1,0
0,0,5,1,0
170,1,5,0,170
137,0,5,0,0
180,0,5,0,0
0,1,5,1,0
0,1,5,1,0
0,1,5,1,0
0,0,5,1,0
0,1,5,1,0
0,1,5,1,0
0,1,5,1,0
0,1,5,1,0
0,1,5,1,0
0,0,5,1,0
0,0,5,1,0
0,1,5,1,0
164,0,6,0,0
0,0,6,1,0
0,0,6,1,0
0,1,6,1,0
0,1,6,1,0
0,0,6,1,0
0,0,6,1,0
0,0,6,1,0
0,1,6,1,0
184,1,6,0,184
0,0,6,1,0
0,1,6,1,0
0,0,6,1,0
0,0,6,1,0
0,1,6,1,0
164,1,6,1,164
0,0,6,1,0
0,1,6,1,0
0,1,6,1,0
0,1,6,1,0
2,1,6,1,2
0,1,6,1,0
173,0,6,1,0
52,0,6,1,0
0,1,6,1,0
168,1,6,0,168
0,0,6,1,0
0,0,6,1,0
26,1,6,1,26
0,1,6,1,0
0,1,7,1,0
0,0,7,1,0
36,0,7,1,0
0,1,7,1,0
0,0,7,1,0
0,0,7,1,0
0,0,7,1,0
96,1,7,0,96
0,0,7,1,0
0,1,7,1,0
22,1,7,1,22
0,1,7,1,0
0,1,7,1,0
0,0,7,1,0
0,1,7,1,0
0,1,7,1,0
79,1,7,1,79
44,0,7,1,0
0,1,7,1,0
53,0,7,1,0
0,0,7,1,0
0,1,7,1,0
62,0,7,1,0
0,1,7,1,0
135,0,7,0,0
0,1,7,1,0
0,0,7,1,0
90,0,7,0,0
0,1,7,1,0
0,0,7,1,0
0,0,7,1,0
0,0,8,1,0
0,1,8,1,0
0,0,8,1,0
0,0,8,1,0
64,0,8,1,0
0,0,8,1,0
1,0,8,1,0
0,0,8,1,0
0,1,8,1,0
0,1,8,1,0
0,0,8,1,0
173,0,8,0,0
0,1,8,1,0
0,0,8,1,0
0,1,8,1,0
142,0,8,0,0
2,0,8,1,0
0,0,8,1,0
0,0,8,1,0
191,1,8,0,191
0,0,8,1,0
0,1,8,1,0
14,0,8,1,0
0,1,8,1,0
0,0,8,1,0
0,1,8,1,0
200,0,8,0,0
0,0,8,1,0
0,1,8,1,0
0,1,8,1,0
0,1,8,1,0
0,0,9,1,0
0,0,9,1,0
152,1,9,0,152
0,1,9,1,0
0,1,9,1,0
0,0,9,1,0
0,0,9,1,0
0,1,9,1,0
0,1,9,1,0
0,1,9,1,0
0,0,9,1,0
0,0,9,1,0
146,0,9,0,0
0,0,9,1,0
108,1,9,0,108
0,0,9,1,0
0,0,9,1,0
50,1,9,1,50
0,1,9,1,0
0,0,9,1,0
162,0,9,0,0
0,1,9,1,0
0,0,9,1,0
152,1,9,0,152
0,0,9,1,0
0,0,9,1,0
127,1,9,0,127
0,0,9,1,0
0,0,9,1,0
0,1,9,1,0
0,0,10,1,0
0,1,10,1,0
0,1,10,1,0
0,1,10,1,0
0,0,10,1,0
0,1,10,1,0
0,0,10,1,0
111,0,10,0,0
0,1,10,1,0
0,1,10,1,0
7,0,10,1,0
0,1,10,1,0
0,0,10,1,0
0,1,10,1,0
187,0,10,0,0
0,1,10,1,0
0,0,10,1,0
36,1,10,1,36
96,1,10,1,96
0,1,10,1,0
14,0,10,1,0
93,1,10,1,93
0,0,10,1,0
77,0,10,1,0
0,0,10,1,0
31,0,10,1,0
0,1,10,1,0
0,0,10,1,0
0,0,10,1,0
151,1,10,0,151
87,1,10,0,87
119,0,11,0,0
0,1,11,1,0
198,1,11,0,198
41,0,11,1,0
0,0,11,1,0
0,1,11,1,0
0,0,11,1,0
0,0,11,1,0
0,0,11,1,0
0,1,11,1,0
193,1,11,0,193
161,0,11,0,0
0,1,11,1,0
18,1,11,1,18
0,0,11,1,0
156,0,11,0,0
187,1,11,0,187
199,0,11,0,0
0,1,11,1,0
0,1,11,1,0
0,0,11,1,0
0,1,11,0,0
0,1,11,1,0
0,0,11,1,0
53,0,11,1,0
0,0,11,1,0
123,0,11,0,0
0,1,11,0,0
151,0,11,0,0
0,0,11,1,0
0,1,12,1,0
0,1,12,1,0
0,1,12,1,0
58,0,12,1,0
0,0,12,1,0
0,1,12,1,0
0,1,12,1,0
43,1,12,1,43
0,1,12,1,0
0,1,12,1,0
0,0,12,1,0
0,1,12,1,0
0,0,12,1,0
190,0,12,0,0
64,0,12,1,0
0,0,12,1,0
0,1,12,1,0
0,0,12,1,0
99,1,12,1,99
0,1,12,1,0
0,0,12,1,0
0,0,12,1,0
0,1,12,1,0
0,1,12,1,0
191,1,12,0,191
0,0,12,1,0
0,0,12,1,0
140,0,12,0,0
146,0,12,0,0
0,0,12,1,0
62,1,12,1,62
0,0,1,1,0
63,1,1,1,63
0,1,1,1,0
0,0,1,1,0
0,1,1,1,0
0,0,1,1,0
16,0,1,1,0
0,0,1,1,0
0,1,1,1,0
167,1,1,0,167
35,0,1,1,0
0,1,1,1,0
0,1,1,1,0
151,0,1,0,0
0,0,1,1,0
0,0,1,1,0
0,0,1,1,0
0,1,1,1,0
13,0,1,1,0
0,0,1,1,0
0,0,1,1,0
101,1,1,1,101
0,1,1,1,0
31,0,1,1,0
198,0,1,0,0
0,1,1,1,0
85,0,1,1,0
0,1,1,1,0
0,0,1,1,0
0,0,1,1,0
80,0,1,1,0
177,1,2,0,177
0,0,2,1,0
0,0,2,1,0
39,1,2,1,39
0,0,2,1,0
0,1,2,1,0
134,0,2,0,0
0,0,2,1,0
1,0,2,1,0
0,0,2,1,0
0,1,2,1,0
0,0,2,1,0
62,0,2,1,0
0,0,2,1,0
47,1,2,1,47
0,0,2,1,0
0,1,2,1,0
0,0,2,1,0
0,0,2,1,0
133,1,2,0,133
0,1,2,1,0
0,0,2,1,0
0,1,2,1,0
0,1,2,1,0
0,1,2,1,0
0,1,2,1,0
0,0,2,1,0
0,0,2,1,0
43,1,3,1,43
94,1,3,1,94
0,0,3,1,0
0,1,3,1,0
84,1,3,0,84
0,1,3,1,0
0,1,3,1,0
22,0,3,1,0
0,1,3,1,0
0,1,3,1,0
165,0,3,0,0
78,1,3,1,78
75,1,3,0,75
0,0,3,1,0
0,0,3,1,0
0,1,3,1,0
0,0,3,1,0
0,1,3,1,0
157,1,3,0,157
0,1,3,1,0
0,1,3,1,0
0,0,3,1,0
73,1,3,1,73
0,0,3,1,0
0,1,3,1,0
0,0,3,1,0
62,0,3,1,0
0,0,3,1,0
0,1,3,1,0
0,0,3,1,0
0,1,3,1,0
0,0,4,1,0
0,0,4,1,0
0,0,4,1,0
0,0,4,1,0
0,1,4,1,0
94,1,4,0,94
0,1,4,1,0
0,0,4,1,0
0,0,4,1,0
127,0,4,0,0
8,1,4,1,8
118,0,4,0,0
0,1,4,1,0
0,1,4,1,0
187,0,4,1,0
17,1,4,1,17
2,1,4,1,2
0,0,4,1,0
146,1,4,0,146
24,1,4,1,24
0,0,4,0,0
132,1,4,0,132
89,1,4,1,89
0,1,4,1,0
151,0,4,0,0
121,0,4,0,0
0,1,4,1,0
35,1,4,1,35
0,1,4,1,0
0,1,4,1,0
63,0,5,1,0
0,0,5,1,0
0,1,5,0,0
0,0,5,1,0
0,0,5,1,0
0,1,5,1,0
0,0,5,1,0
0,0,5,1,0
0,0,5,1,0
0,0,5,1,0
0,1,5,0,0
0,1,5,1,0
36,1,5,1,36
163,0,5,0,0
123,1,5,0,123
0,1,5,1,0
0,1,5,1,0
29,1,5,1,29
0,1,5,1,0
190,1,5,0,190
0,1,5,1,0
0,0,5,1,0
57,0,5,1,0
97,0,5,1,0
0,1,5,1,0
44,0,5,1,0
36,0,5,0,0
0,1,5,1,0
0,0,5,1,0
0,0,5,1,0
191,0,5,0,0
197,0,6,0,0
0,1,6,1,0
142,1,6,0,142
0,0,6,0,0
0,1,6,1,0
0,0,6,1,0
0,0,6,1,0
0,0,6,1,0
40,0,6,1,0
0,0,6,1,0
36,0,6,1,0
174,1,6,0,174
38,1,6,1,38
0,0,6,1,0
0,0,6,1,0
164,0,6,0,0
0,1,6,1,0
0,0,6,1,0
0,0,6,1,0
18,1,6,1,18
0,0,6,1,0
0,1,6,1,0
157,0,6,0,0
0,0,6,1,0
0,0,6,1,0
13,0,6,1,0
56,0,6,1,0
0,0,6,1,0
0,1,6,1,0
0,1,6,1,0
45,0,7,1,0
0,1,7,1,0
0,0,7,0,0
80,1,7,1,80
0,0,7,1,0
109,1,7,0,109
0,1,7,1,0
0,0,7,1,0
0,1,7,1,0
0,0,7,1,0
0,1,7,1,0
0,0,7,1,0
127,1,7,0,127
22,0,7,1,0
0,0,7,1,0
0,1,7,1,0
0,1,7,1,0
0,0,7,1,0
0,1,7,1,0
0,1,7,1,0
0,1,7,1,0
0,1,7,1,0
0,0,7,1,0
0,0,7,1,0
0,1,7,1,0
0,1,7,1,0
0,1,7,1,0
67,0,7,1,0
0,0,7,1,0
0,1,7,1,0
161,1,7,0,161
26,1,8,1,26
0,1,8,1,0
0,0,8,1,0
0,0,8,1,0
0,0,8,1,0
194,0,8,0,0
0,1,8,1,0
0,1,8,0,0
0,1,8,1,0
0,0,8,1,0
0,0,8,1,0
0,1,8,1,0
0,1,8,1,0
0,1,8,1,0
0,0,8,1,0
16,1,8,1,16
49,1,8,1,49
0,1,8,1,0
18,1,8,1,18
0,0,8,1,0
0,0,8,1,0
35,1,8,1,35
28,0,8,1,0
176,0,8,0,0
0,1,8,1,0
123,1,8,0,123
0,1,8,1,0
0,0,8,1,0
123,1,8,1,123
0,1,8,1,0
0,1,8,1,0
21,0,9,1,0
138,1,9,0,138
0,1,9,1,0
0,1,9,1,0
0,0,9,1,0
21,1,9,1,21
0,0,9,1,0
0,0,9,1,0
18,1,9,1,18
59,0,9,1,0
105,1,9,0,105
0,0,9,1,0
117,0,9,0,0
144,1,9,0,144
0,0,9,1,0
123,1,9,0,123
97,0,9,0,0
0,1,9,1,0
0,0,9,1,0
0,0,9,1,0
0,0,9,1,0
0,0,9,1,0
104,1,9,0,104
0,1,9,1,0
0,1,9,1,0
0,0,9,1,0
0,1,9,1,0
27,0,9,1,0
37,1,9,1,37
0,1,9,1,0
0,0,10,1,0
0,1,10,1,0
0,1,10,1,0
0,1,10,1,0
0,0,10,1,0
0,1,10,1,0
0,0,10,1,0
0,1,10,1,0
0,0,10,0,0
0,1,10,1,0
0,0,10,1,0
0,1,10,1,0
188,0,10,0,0
0,0,10,1,0
117,1,10,0,117
0,1,10,1,0
195,0,10,0,0
0,1,10,1,0
0,0,10,1,0
0,1,10,1,0
0,0,10,1,0
0,1,10,1,0
0,1,10,1,0
0,1,10,1,0
0,1,10,1,0
0,0,10,1,0
0,1,10,1,0
0,0,10,1,0
24,0,10,1,0
4,0,10,1,0
0,0,10,1,0
73,0,11,1,0
135,0,11,0,0
0,1,11,1,0
0,0,11,1,0
0,1,11,1,0
1,1,11,0,1
0,1,11,1,0
107,0,11,0,0
1,1,11,1,1
195,1,11,0,195
66,0,11,1,0
174,1,11,0,174
0,0,11,1,0
0,0,11,1,0
0,1,11,1,0
0,1,11,1,0
0,1,11,1,0
0,0,11,1,0
146,1,11,0,146
0,0,11,1,0
0,1,11,1,0
0,0,11,1,0
